spotcounts,genes,slide,normalisedDepth,ctxdepthInterval,cell.id,ctxdepthInterval_10
0,Il33,009I,0.0225830074909881,1,009I_M4b_E3_Astrocytes_937_2,1
0,Il33,009I,0.0702130909205491,1,009I_M4b_E3_Astrocytes_937_5,1
0,Il33,009I,0.026004205211397,1,009I_M4b_E3_Astrocytes_937_7,1
0,Il33,009I,0.0646271445709606,1,009I_M4b_E3_Astrocytes_910_2,1
1,Il33,009I,0.023616516342584,1,009I_M4b_E3_Astrocytes_910_4,1
0,Il33,009I,0.0230259622292613,1,009I_M4b_E3_Astrocytes_910_5,1
3,Il33,009I,0.0193102079670729,1,009I_M4b_E3_Astrocytes_910_7,1
1,Il33,009I,0.0233020510548184,1,009I_M4b_E3_Astrocytes_910_8,1
0,Il33,009I,0.0134638460032384,1,009I_M4b_E3_Astrocytes_632_1,1
0,Il33,009I,0.0348702627268532,1,009I_M4b_E3_Astrocytes_632_2,1
0,Il33,009I,0.0628090527981286,1,009I_M4b_E3_Astrocytes_632_3,1
3,Il33,009I,0.0142948333518418,1,009I_M4b_E3_Astrocytes_630_1,1
1,Il33,009I,0.00872939230362205,1,009I_M4b_E3_Astrocytes_630_2,1
2,Il33,009I,0.0230214764300179,1,009I_M4b_E3_Astrocytes_630_3,1
0,Il33,009I,0.0285491095532442,1,009I_M4b_E3_Astrocytes_650_1,1
0,Il33,009I,0.0790372060582125,1,009I_M4b_E3_Astrocytes_650_3,1
0,Il33,009I,0.0276908416004013,1,009I_M4b_E3_Astrocytes_651_3,1
1,Il33,009I,0.0973706465977436,1,009I_M4b_E3_Astrocytes_651_5,1
0,Il33,009I,0.0351383609523166,1,009I_M4b_E3_Astrocytes_680_1,1
0,Il33,009I,0.0330918488949749,1,009I_M4b_E3_Astrocytes_680_2,1
0,Il33,009I,0.045139268631115,1,009I_M4b_E3_Astrocytes_680_3,1
2,Il33,009I,0.0281607136250041,1,009I_M4b_E3_Astrocytes_890_3,1
1,Il33,009I,0.0330700473174819,1,009I_M4b_E3_Astrocytes_890_4,1
6,Il33,009I,0.0181400952763548,1,009I_M4b_E3_Astrocytes_890_5,1
3,Il33,009I,0.0362817106226929,1,009I_M4b_E3_Astrocytes_652_2,1
2,Il33,009I,0.0318273211234804,1,009I_M4b_E3_Astrocytes_652_3,1
1,Il33,009I,0.0345397664188649,1,009I_M4b_E3_Astrocytes_652_4,1
1,Il33,009I,0.0485534431584401,1,009I_M4b_E3_Astrocytes_652_5,1
1,Il33,009I,0.0330203064992446,1,009I_M4b_E3_Astrocytes_652_6,1
0,Il33,009I,0.0308133679817956,1,009I_M4b_E3_Astrocytes_652_7,1
0,Il33,009I,0.0590657021439167,1,009I_M4b_E3_Astrocytes_652_8,1
0,Il33,009I,0.0193728472186169,1,009I_M4b_E3_Astrocytes_888_2,1
1,Il33,009I,0.0198312433670649,1,009I_M4b_E3_Astrocytes_888_3,1
1,Il33,009I,0.0252121492682057,1,009I_M4b_E3_Astrocytes_888_4,1
2,Il33,009I,0.0288072059683588,1,009I_M4b_E3_Astrocytes_888_5,1
10,Il33,009I,0.0263036010576336,1,009I_M4b_E3_Astrocytes_888_6,1
2,Il33,009I,0.0832018482959227,1,009I_M4b_E3_Astrocytes_888_7,1
8,Il33,009I,0.0759628887950853,1,009I_M4b_E3_Astrocytes_892_1,1
0,Il33,009I,0.0919270212372482,1,009I_M4b_E3_Astrocytes_892_11,1
1,Il33,009I,0.0173533196977438,1,009I_M5b_E3_Astrocytes_794_3,1
0,Il33,009I,0.0258259461507509,1,009I_M5b_E3_Astrocytes_794_4,1
1,Il33,009I,0.0297959422220521,1,009I_M5b_E3_Astrocytes_794_5,1
2,Il33,009I,0.0968608474133444,1,009I_M5b_E3_Astrocytes_794_7,1
0,Il33,009I,0.0501954353114145,1,009I_M5b_E3_Astrocytes_794_9,1
1,Il33,009I,0.0776736593846723,1,009I_M5b_E3_Astrocytes_794_10,1
1,Il33,009I,0.040250327325084,1,009I_M5b_E3_Astrocytes_760_2,1
1,Il33,009I,0.0423014968986319,1,009I_M5b_E3_Astrocytes_760_9,1
7,Il33,009I,0.0898430331093143,1,009I_M5b_E3_Astrocytes_760_10,1
0,Il33,009I,0.0545598331141346,1,009I_M5b_E3_Astrocytes_760_12,1
0,Il33,009I,0.0446798905102902,1,009I_M5b_E3_Astrocytes_760_16,1
0,Il33,009I,0.0281661241888171,1,009I_M5b_E3_Astrocytes_760_17,1
2,Il33,009I,0.0342581139599097,1,009I_M5b_E3_Astrocytes_760_18,1
0,Il33,009I,0.0717017516941408,1,009I_M5b_E3_Astrocytes_760_19,1
0,Il33,009I,0.0427785829217829,1,009I_M5b_E3_Astrocytes_725_20,1
2,Il33,009I,0.0964794354667092,1,009I_M5b_E3_Astrocytes_818_6,1
0,Il33,009I,0.084031531761873,1,009I_M5b_E3_Astrocytes_819_1,1
2,Il33,009I,0.0918006982574276,1,009I_M5b_E3_Astrocytes_819_2,1
1,Il33,009I,0.0143612185287638,1,009I_M5b_E3_Astrocytes_819_3,1
1,Il33,009I,0.0244037894138649,1,009I_M5b_E3_Astrocytes_819_4,1
7,Il33,009I,0.0940591124816561,1,009I_M5b_E3_Astrocytes_819_5,1
0,Il33,009I,0.0889058182540929,1,009I_M5b_E3_Astrocytes_762_16,1
1,Il33,009I,0.0172756041897746,1,009I_M5b_E3_Astrocytes_761_1,1
1,Il33,009I,0.0221552288879842,1,009I_M5b_E3_Astrocytes_761_2,1
1,Il33,009I,0.0199626102572347,1,009I_M5b_E3_Astrocytes_761_3,1
1,Il33,009I,0.0536872466513953,1,009I_M5b_E3_Astrocytes_761_5,1
1,Il33,009I,0.0413725393907179,1,009I_M5b_E3_Astrocytes_761_7,1
9,Il33,009I,0.0878025325172173,1,009I_M5b_E3_Astrocytes_761_10,1
1,Il33,009I,0.0191820563893876,1,009I_M5b_E3_Astrocytes_761_11,1
1,Il33,009I,0.0884531431597632,1,009I_M5b_E3_Astrocytes_761_12,1
4,Il33,009I,0.0193819978414086,1,009I_M5b_E3_Astrocytes_761_13,1
2,Il33,009I,0.0443091283883708,1,009I_M5b_E3_Astrocytes_793_3,1
0,Il33,009I,0.0205749666023536,1,009I_M5b_E3_Astrocytes_793_5,1
1,Il33,009I,0.0213976964377964,1,009I_M5b_E3_Astrocytes_793_6,1
0,Il33,009I,0.0194631750365399,1,009I_M5b_E3_Astrocytes_793_7,1
2,Il33,009I,0.0582784745819226,1,009I_M5b_E3_Astrocytes_793_8,1
1,Il33,009I,0.0226425083479255,1,009I_M5b_E3_Astrocytes_793_10,1
1,Il33,009I,0.0433843891736161,1,009I_M5b_E3_Astrocytes_793_12,1
4,Il33,009I,0.0802940194165807,1,009I_M5b_E3_Astrocytes_795_17,1
0,Eogt,009H,0.0647741856117866,1,009H_M8b_E3_Astrocytes_169_1,1
0,Eogt,009H,0.0696143244367422,1,009H_M8b_E3_Astrocytes_169_8,1
1,Eogt,009H,0.0620634847770837,1,009H_M8b_E3_Astrocytes_169_10,1
0,Eogt,009H,0.0443926818644169,1,009H_M8b_E3_Astrocytes_170_1,1
14,Eogt,009H,0.0912329378508233,1,009H_M8b_E3_Astrocytes_170_3,1
7,Eogt,009H,0.0711616471600264,1,009H_M8b_E3_Astrocytes_170_5,1
2,Eogt,009H,0.0535614946084309,1,009H_M8b_E3_Astrocytes_206_2,1
0,Eogt,009H,0.047998351834261,1,009H_M8b_E3_Astrocytes_206_3,1
6,Eogt,009H,0.0806408275104194,1,009H_M8b_E3_Astrocytes_206_4,1
2,Eogt,009H,0.0411974499265464,1,009H_M8b_E3_Astrocytes_206_5,1
11,Eogt,009H,0.0874981667937585,1,009H_M8b_E3_Astrocytes_206_8,1
2,Eogt,009H,0.0490680372406574,1,009H_M8b_E3_Astrocytes_207_2,1
2,Eogt,009H,0.0522683035335648,1,009H_M8b_E3_Astrocytes_207_4,1
9,Eogt,009H,0.0779104340257243,1,009H_M8b_E3_Astrocytes_207_5,1
0,Eogt,009H,0.0523378117549752,1,009H_M8b_E3_Astrocytes_207_7,1
2,Eogt,009H,0.0744348877427263,1,009H_M8b_E3_Astrocytes_207_10,1
8,Eogt,009H,0.0899443845989391,1,009H_M8b_E3_Astrocytes_207_11,1
0,Eogt,009H,0.0427346881923933,1,009H_M8b_E3_Astrocytes_207_12,1
0,Eogt,009H,0.0417339931263635,1,009H_M8b_E3_Astrocytes_207_13,1
7,Eogt,009H,0.0771953960704605,1,009H_M8b_E3_Astrocytes_207_15,1
1,Eogt,009H,0.0330200661852715,1,009H_M8b_E3_Astrocytes_207_16,1
10,Eogt,009H,0.0471996227449182,1,009H_M8b_E3_Astrocytes_207_17,1
0,Eogt,009H,0.0367048269840324,1,009H_M8b_E3_Astrocytes_207_18,1
5,Eogt,009H,0.082332504187115,1,009H_M8b_E3_Astrocytes_208_14,1
5,Eogt,009H,0.0271051382593897,1,009H_M8b_E3_Astrocytes_238_1,1
7,Eogt,009H,0.0294844888263289,1,009H_M8b_E3_Astrocytes_238_2,1
2,Eogt,009H,0.093047590999444,1,009H_M8b_E3_Astrocytes_238_3,1
3,Eogt,009H,0.0242080152968959,1,009H_M8b_E3_Astrocytes_238_4,1
22,Eogt,009H,0.0399635758364089,1,009H_M8b_E3_Astrocytes_238_6,1
28,Eogt,009H,0.0929312063562701,1,009H_M8b_E3_Astrocytes_238_8,1
10,Eogt,009H,0.0566149933074161,1,009H_M8b_E3_Astrocytes_238_9,1
3,Eogt,009H,0.0243897500217825,1,009H_M8b_E3_Astrocytes_238_10,1
2,Eogt,009H,0.0212246588304636,1,009H_M8b_E3_Astrocytes_238_11,1
11,Eogt,009H,0.0518012703018185,1,009H_M8b_E3_Astrocytes_238_12,1
12,Eogt,009H,0.0909360208890211,1,009H_M8b_E3_Astrocytes_239_3,1
0,Eogt,009H,0.0431637610066899,1,009H_M8b_E3_Astrocytes_239_4,1
0,Eogt,009H,0.032497370867213,1,009H_M8b_E3_Astrocytes_239_5,1
11,Eogt,009H,0.0962870897940716,1,009H_M8b_E3_Astrocytes_239_7,1
2,Eogt,009H,0.0603405815863797,1,009H_M8b_E3_Astrocytes_239_8,1
8,Eogt,009H,0.0980094904926578,1,009H_M8b_E3_Astrocytes_240_3,1
0,Eogt,009H,0.0720512936753217,1,009H_M8b_E3_Astrocytes_240_6,1
0,Eogt,009H,0.0803720931513607,1,009H_M8b_E3_Astrocytes_240_7,1
1,Eogt,009H,0.0776863642624779,1,009H_M8b_E3_Astrocytes_262_1,1
1,Eogt,009H,0.0565791703341749,1,009H_M8b_E3_Astrocytes_262_2,1
0,Eogt,009H,0.0468479897741011,1,009H_M8b_E3_Astrocytes_262_4,1
5,Eogt,009H,0.0682042675037759,1,009H_M8b_E3_Astrocytes_262_5,1
1,Eogt,009H,0.0302718931482954,1,009H_M8b_E3_Astrocytes_262_6,1
5,Eogt,009H,0.0145764978362562,1,009H_M8b_E3_Astrocytes_281_1,1
2,Eogt,009H,0.0167400889916735,1,009H_M8b_E3_Astrocytes_281_2,1
3,Eogt,009H,0.0145529653199956,1,009H_M8b_E3_Astrocytes_282_1,1
10,Eogt,009H,0.0346958208059833,1,009H_M8b_E3_Astrocytes_282_2,1
1,Eogt,009H,0.0127448925907505,1,009H_M8b_E3_Astrocytes_283_1,1
3,Eogt,009H,0.0182038635409049,1,009H_M8b_E3_Astrocytes_283_2,1
1,Eogt,009H,0.0168482003253412,1,009H_M8b_E3_Astrocytes_283_3,1
10,Eogt,009H,0.0313796443557291,1,009H_M8b_E3_Astrocytes_283_4,1
19,Eogt,009H,0.0786089857421404,1,009H_M8b_E3_Astrocytes_283_5,1
10,Eogt,009H,0.034368574090396,1,009H_M8b_E3_Astrocytes_283_6,1
6,Eogt,009H,0.0155692172082083,1,009H_M8b_E3_Astrocytes_284_1,1
2,Eogt,009H,0.0151863029788343,1,009H_M8b_E3_Astrocytes_284_2,1
4,Eogt,009H,0.0138198562431903,1,009H_M8b_E3_Astrocytes_284_4,1
1,Eogt,009H,0.0375480415062478,1,009H_M8b_E3_Astrocytes_284_5,1
2,Eogt,009H,0.0697280611132056,1,009H_M8b_E3_Astrocytes_284_6,1
10,Eogt,009H,0.0308475473704917,1,009H_M8b_E3_Astrocytes_284_7,1
12,Eogt,009H,0.0612502622561069,1,009H_M8b_E3_Astrocytes_284_8,1
0,Eogt,009H,0.0467799900431464,1,009H_M8b_E3_Astrocytes_300_1,1
5,Eogt,009H,0.0449771071740595,1,009H_M8b_E3_Astrocytes_300_2,1
2,Eogt,009H,0.083544353672014,1,009H_M8b_E3_Astrocytes_300_3,1
3,Eogt,009H,0.0422887126640996,1,009H_M8b_E3_Astrocytes_300_4,1
2,Eogt,009H,0.0359174608827064,1,009H_M8b_E3_Astrocytes_300_5,1
4,Eogt,009H,0.0247781145583868,1,009H_M8b_E3_Astrocytes_300_7,1
1,Eogt,009H,0.0799235702072634,1,009H_M8b_E3_Astrocytes_300_8,1
5,Eogt,009H,0.0229530601656412,1,009H_M8b_E3_Astrocytes_300_9,1
23,Eogt,009H,0.089407999626054,1,009H_M8b_E3_Astrocytes_300_12,1
4,Eogt,009H,0.0652726554733454,1,009H_M8b_E3_Astrocytes_300_13,1
22,Eogt,009H,0.0271884927000661,1,009H_M8b_E3_Astrocytes_301_1,1
1,Eogt,009H,0.0189798700689503,1,009H_M8b_E3_Astrocytes_302_1,1
5,Eogt,009H,0.0340759337389284,1,009H_M8b_E3_Astrocytes_302_4,1
0,Eogt,009H,0.0316343885946361,1,009H_M8b_E3_Astrocytes_302_5,1
8,Eogt,009H,0.0528726091228497,1,009H_M8b_E3_Astrocytes_302_7,1
2,Eogt,009H,0.0272569001768787,1,009H_M8b_E3_Astrocytes_302_8,1
2,Eogt,009H,0.0752066151241985,1,009H_M8b_E3_Astrocytes_302_9,1
14,Eogt,009H,0.0772360477684592,1,009H_M8b_E3_Astrocytes_302_10,1
1,Eogt,009H,0.0174308819052152,1,009H_M8b_E3_Astrocytes_303_1,1
0,Eogt,009H,0.0259624809749089,1,009H_M8b_E3_Astrocytes_303_2,1
9,Eogt,009H,0.0987414427080241,1,009H_M8b_E3_Astrocytes_303_3,1
1,Eogt,009H,0.0204659803796626,1,009H_M8b_E3_Astrocytes_303_5,1
10,Eogt,009H,0.0748463109316992,1,009H_M8b_E3_Astrocytes_303_7,1
4,Eogt,009H,0.0403513144515473,1,009H_M8b_E3_Astrocytes_328_3,1
5,Eogt,009H,0.0976927124909654,1,009H_M8b_E3_Astrocytes_328_6,1
16,Eogt,009H,0.0435182650904599,1,009H_M8b_E3_Astrocytes_329_1,1
6,Eogt,009H,0.070613892579105,1,009H_M8b_E3_Astrocytes_329_2,1
4,Eogt,009H,0.0893791645094295,1,009H_M8b_E3_Astrocytes_329_3,1
6,Eogt,009H,0.088668776125574,1,009H_M8b_E3_Astrocytes_330_3,1
1,Eogt,009H,0.0763079036438309,1,009H_M8b_E3_Astrocytes_330_4,1
6,Eogt,009H,0.0879256006586704,1,009H_M8b_E3_Astrocytes_330_6,1
16,Eogt,009H,0.0943924007890714,1,009H_M8b_E3_Astrocytes_360_5,1
17,Eogt,009H,0.096652306502535,1,009H_M8b_E3_Astrocytes_360_15,1
14,Eogt,009H,0.0873828887205148,1,009H_M8b_E3_Astrocytes_361_1,1
8,Eogt,009H,0.0572615020598857,1,009H_M8b_E3_Astrocytes_361_2,1
15,Eogt,009H,0.0860243334844741,1,009H_M8b_E3_Astrocytes_361_3,1
8,Eogt,009H,0.0980387414647029,1,009H_M8b_E3_Astrocytes_361_8,1
5,Eogt,009H,0.0120810484022783,1,009H_M8b_E3_Astrocytes_556_4,1
7,Eogt,009H,0.0498955507520963,1,009H_M8b_E3_Astrocytes_556_5,1
14,Eogt,009H,0.0790668122793616,1,009H_M8b_E3_Astrocytes_556_6,1
29,Eogt,009H,0.0964395584694021,1,009H_M8b_E3_Astrocytes_556_8,1
0,Eogt,009H,0.00735200723548579,1,009H_M8b_E3_Astrocytes_557_2,1
0,Eogt,009H,0.00990340335168727,1,009H_M8b_E3_Astrocytes_557_3,1
0,Eogt,009H,0.0103505216448709,1,009H_M8b_E3_Astrocytes_557_4,1
4,Eogt,009H,0.0325516697469013,1,009H_M8b_E3_Astrocytes_557_5,1
4,Eogt,009H,0.0105727072991831,1,009H_M8b_E3_Astrocytes_557_6,1
6,Eogt,009H,0.0573387170479785,1,009H_M8b_E3_Astrocytes_557_7,1
20,Eogt,009H,0.049006810432413,1,009H_M8b_E3_Astrocytes_557_8,1
3,Eogt,009H,0.0155008031822682,1,009H_M8b_E3_Astrocytes_558_1,1
2,Eogt,009H,0.0211598553467928,1,009H_M8b_E3_Astrocytes_558_2,1
2,Eogt,009H,0.0201241783070099,1,009H_M8b_E3_Astrocytes_558_3,1
3,Eogt,009H,0.0214448152401562,1,009H_M8b_E3_Astrocytes_558_4,1
7,Eogt,009H,0.0276034977067319,1,009H_M8b_E3_Astrocytes_559_2,1
0,Eogt,009H,0.0336040657244749,1,009H_M8b_E3_Astrocytes_559_3,1
15,Eogt,009H,0.0492234713601832,1,009H_M8b_E3_Astrocytes_559_4,1
5,Eogt,009H,0.028400703607159,1,009H_M8b_E3_Astrocytes_560_1,1
4,Eogt,009H,0.0499065792186581,1,009H_M8b_E3_Astrocytes_560_2,1
1,Eogt,009H,0.0183620818997143,1,009H_M8b_E3_Astrocytes_560_4,1
2,Eogt,009H,0.0210945255611007,1,009H_M8b_E3_Astrocytes_560_5,1
9,Eogt,009H,0.044245954279704,1,009H_M8b_E3_Astrocytes_560_7,1
9,Eogt,009H,0.0753058195792157,1,009H_M8b_E3_Astrocytes_560_9,1
7,Eogt,009H,0.0877045082182276,1,009H_M8b_E3_Astrocytes_560_10,1
11,Eogt,009H,0.0326783137370085,1,009H_M8b_E3_Astrocytes_560_15,1
19,Eogt,009H,0.0921123028379024,1,009H_M8b_E3_Astrocytes_561_1,1
9,Eogt,009H,0.0535307890911001,1,009H_M8b_E3_Astrocytes_561_4,1
31,Eogt,009H,0.090317014862191,1,009H_M8b_E3_Astrocytes_561_7,1
16,Eogt,009H,0.0891630196479393,1,009H_M8b_E3_Astrocytes_581_2,1
26,Eogt,009H,0.0887530882832478,1,009H_M8b_E3_Astrocytes_581_3,1
7,Eogt,009H,0.0991769608780039,1,009H_M8b_E3_Astrocytes_581_4,1
17,Eogt,009H,0.0819865720342805,1,009H_M8b_E3_Astrocytes_581_5,1
6,Eogt,009H,0.0764540607544311,1,009H_M8b_E3_Astrocytes_581_11,1
6,Eogt,009H,0.0256424115462953,1,009H_M8b_E3_Astrocytes_582_2,1
5,Eogt,009H,0.0759953160237303,1,009H_M8b_E3_Astrocytes_582_3,1
5,Eogt,009H,0.0480405645039686,1,009H_M8b_E3_Astrocytes_582_4,1
9,Eogt,009H,0.0217247376570109,1,009H_M8b_E3_Astrocytes_582_5,1
24,Eogt,009H,0.0706905761568416,1,009H_M8b_E3_Astrocytes_582_6,1
12,Eogt,009H,0.0790013988671467,1,009H_M8b_E3_Astrocytes_582_7,1
24,Eogt,009H,0.073690077448621,1,009H_M8b_E3_Astrocytes_582_8,1
4,Eogt,009H,0.068358839298071,1,009H_M8b_E3_Astrocytes_582_9,1
2,Eogt,009H,0.0288538817537129,1,009H_M8b_E3_Astrocytes_582_10,1
4,Eogt,009H,0.0362425847054664,1,009H_M8b_E3_Astrocytes_582_11,1
0,Eogt,009H,0.0305709555529653,1,009H_M8b_E3_Astrocytes_583_1,1
7,Eogt,009H,0.0290222534254476,1,009H_M8b_E3_Astrocytes_583_2,1
10,Eogt,009H,0.0739499907448083,1,009H_M8b_E3_Astrocytes_583_3,1
18,Eogt,009H,0.0824158566690827,1,009H_M8b_E3_Astrocytes_583_4,1
1,Eogt,009H,0.0581716680130519,1,009H_M8b_E3_Astrocytes_583_5,1
3,Eogt,009H,0.0276355185441417,1,009H_M8b_E3_Astrocytes_583_6,1
2,Eogt,009H,0.0304214244325008,1,009H_M8b_E3_Astrocytes_583_7,1
10,Eogt,009H,0.0928830487743912,1,009H_M8b_E3_Astrocytes_583_8,1
19,Eogt,009H,0.0862739617247696,1,009H_M8b_E3_Astrocytes_583_10,1
7,Eogt,009H,0.0367496012875267,1,009H_M8b_E3_Astrocytes_584_1,1
27,Eogt,009H,0.085682320778984,1,009H_M8b_E3_Astrocytes_584_13,1
14,Eogt,009H,0.0870632667484024,1,009H_M8b_E3_Astrocytes_611_1,1
6,Eogt,009H,0.0309565906305557,1,009H_M8b_E3_Astrocytes_611_2,1
11,Eogt,009H,0.0795586225568569,1,009H_M8b_E3_Astrocytes_611_3,1
2,Eogt,009H,0.0256430211773705,1,009H_M8b_E3_Astrocytes_611_5,1
1,Eogt,009H,0.0483775586559337,1,009H_M8b_E3_Astrocytes_611_6,1
5,Eogt,009H,0.029475878041658,1,009H_M8b_E3_Astrocytes_611_8,1
17,Eogt,009H,0.0943635046464899,1,009H_M8b_E3_Astrocytes_611_10,1
2,Eogt,009H,0.0597791776531454,1,009H_M8b_E3_Astrocytes_611_11,1
3,Eogt,009H,0.0603313038166613,1,009H_M8b_E3_Astrocytes_612_1,1
2,Gfap,009I,0.0693495344755011,1,009I_M4b_E3_Astrocytes_911_1,1
11,Gfap,009I,0.0547484245269973,1,009I_M4b_E3_Astrocytes_911_2,1
5,Gfap,009I,0.0871523649653696,1,009I_M4b_E3_Astrocytes_911_3,1
55,Gfap,009I,0.0117527664175627,1,009I_M4b_E3_Astrocytes_911_8,1
6,Gfap,009I,0.0819231150142809,1,009I_M4b_E3_Astrocytes_911_9,1
66,Gfap,009I,0.0125567953703504,1,009I_M4b_E3_Astrocytes_911_10,1
72,Gfap,009I,0.011658693091679,1,009I_M4b_E3_Astrocytes_911_11,1
62,Gfap,009I,0.0227558082925767,1,009I_M4b_E3_Astrocytes_911_13,1
63,Gfap,009I,0.0223214111489639,1,009I_M4b_E3_Astrocytes_889_1,1
26,Gfap,009I,0.0183268002073109,1,009I_M4b_E3_Astrocytes_889_2,1
10,Gfap,009I,0.0168311573663624,1,009I_M4b_E3_Astrocytes_889_3,1
29,Gfap,009I,0.0210565330209534,1,009I_M4b_E3_Astrocytes_889_4,1
46,Gfap,009I,0.02236942871334,1,009I_M4b_E3_Astrocytes_889_5,1
8,Gfap,009I,0.0758076169986956,1,009I_M4b_E3_Astrocytes_938_2,1
13,Gfap,009I,0.0604733189268989,1,009I_M4b_E3_Astrocytes_938_4,1
0,Gfap,009I,0.0468348113925977,1,009I_M4b_E3_Astrocytes_629_3,1
23,Gfap,009I,0.0148640824299928,1,009I_M4b_E3_Astrocytes_629_4,1
11,Gfap,009I,0.0627372671588459,1,009I_M4b_E3_Astrocytes_629_5,1
2,Gfap,009I,0.0702646409270988,1,009I_M4b_E3_Astrocytes_629_6,1
76,Gfap,009I,0.0893638624715631,1,009I_M4b_E3_Astrocytes_713_1,1
5,Gfap,009I,0.0686683610489552,1,009I_M4b_E3_Astrocytes_633_1,1
7,Gfap,009I,0.0731709701193356,1,009I_M4b_E3_Astrocytes_633_2,1
1,Gfap,009I,0.0462261984195804,1,009I_M4b_E3_Astrocytes_633_3,1
39,Gfap,009I,0.044047995153405,1,009I_M4b_E3_Astrocytes_681_1,1
61,Gfap,009I,0.0412721829330779,1,009I_M4b_E3_Astrocytes_681_3,1
3,Gfap,009I,0.0946737160076766,1,009I_M4b_E3_Astrocytes_681_4,1
40,Gfap,009I,0.0906115935890915,1,009I_M4b_E3_Astrocytes_681_7,1
70,Gfap,009I,0.0226646977053046,1,009I_M4b_E3_Astrocytes_891_1,1
68,Gfap,009I,0.0209814964263508,1,009I_M4b_E3_Astrocytes_891_2,1
39,Gfap,009I,0.0225210463357192,1,009I_M4b_E3_Astrocytes_891_3,1
7,Gfap,009I,0.0518101796914832,1,009I_M4b_E3_Astrocytes_891_4,1
19,Gfap,009I,0.020985259976463,1,009I_M4b_E3_Astrocytes_891_5,1
8,Gfap,009I,0.0671267317652427,1,009I_M4b_E3_Astrocytes_937_1,1
42,Gfap,009I,0.0225830074909881,1,009I_M4b_E3_Astrocytes_937_2,1
0,Gfap,009I,0.0702130909205491,1,009I_M4b_E3_Astrocytes_937_5,1
32,Gfap,009I,0.026004205211397,1,009I_M4b_E3_Astrocytes_937_7,1
27,Gfap,009I,0.0646271445709606,1,009I_M4b_E3_Astrocytes_910_2,1
46,Gfap,009I,0.023616516342584,1,009I_M4b_E3_Astrocytes_910_4,1
54,Gfap,009I,0.0230259622292613,1,009I_M4b_E3_Astrocytes_910_5,1
36,Gfap,009I,0.0193102079670729,1,009I_M4b_E3_Astrocytes_910_7,1
69,Gfap,009I,0.0233020510548184,1,009I_M4b_E3_Astrocytes_910_8,1
20,Gfap,009I,0.0134638460032384,1,009I_M4b_E3_Astrocytes_632_1,1
27,Gfap,009I,0.0348702627268532,1,009I_M4b_E3_Astrocytes_632_2,1
7,Gfap,009I,0.0628090527981286,1,009I_M4b_E3_Astrocytes_632_3,1
58,Gfap,009I,0.0142948333518418,1,009I_M4b_E3_Astrocytes_630_1,1
74,Gfap,009I,0.00872939230362205,1,009I_M4b_E3_Astrocytes_630_2,1
22,Gfap,009I,0.0230214764300179,1,009I_M4b_E3_Astrocytes_630_3,1
65,Gfap,009I,0.0285491095532442,1,009I_M4b_E3_Astrocytes_650_1,1
2,Gfap,009I,0.0790372060582125,1,009I_M4b_E3_Astrocytes_650_3,1
62,Gfap,009I,0.0276908416004013,1,009I_M4b_E3_Astrocytes_651_3,1
13,Gfap,009I,0.0973706465977436,1,009I_M4b_E3_Astrocytes_651_5,1
21,Gfap,009I,0.0351383609523166,1,009I_M4b_E3_Astrocytes_680_1,1
61,Gfap,009I,0.0330918488949749,1,009I_M4b_E3_Astrocytes_680_2,1
30,Gfap,009I,0.045139268631115,1,009I_M4b_E3_Astrocytes_680_3,1
46,Gfap,009I,0.0281607136250041,1,009I_M4b_E3_Astrocytes_890_3,1
68,Gfap,009I,0.0330700473174819,1,009I_M4b_E3_Astrocytes_890_4,1
13,Gfap,009I,0.0181400952763548,1,009I_M4b_E3_Astrocytes_890_5,1
29,Gfap,009I,0.0362817106226929,1,009I_M4b_E3_Astrocytes_652_2,1
41,Gfap,009I,0.0318273211234804,1,009I_M4b_E3_Astrocytes_652_3,1
26,Gfap,009I,0.0345397664188649,1,009I_M4b_E3_Astrocytes_652_4,1
15,Gfap,009I,0.0485534431584401,1,009I_M4b_E3_Astrocytes_652_5,1
31,Gfap,009I,0.0330203064992446,1,009I_M4b_E3_Astrocytes_652_6,1
35,Gfap,009I,0.0308133679817956,1,009I_M4b_E3_Astrocytes_652_7,1
31,Gfap,009I,0.0590657021439167,1,009I_M4b_E3_Astrocytes_652_8,1
33,Gfap,009I,0.0193728472186169,1,009I_M4b_E3_Astrocytes_888_2,1
72,Gfap,009I,0.0198312433670649,1,009I_M4b_E3_Astrocytes_888_3,1
34,Gfap,009I,0.0252121492682057,1,009I_M4b_E3_Astrocytes_888_4,1
36,Gfap,009I,0.0288072059683588,1,009I_M4b_E3_Astrocytes_888_5,1
36,Gfap,009I,0.0263036010576336,1,009I_M4b_E3_Astrocytes_888_6,1
3,Gfap,009I,0.0832018482959227,1,009I_M4b_E3_Astrocytes_888_7,1
25,Gfap,009I,0.0759628887950853,1,009I_M4b_E3_Astrocytes_892_1,1
5,Gfap,009I,0.0919270212372482,1,009I_M4b_E3_Astrocytes_892_11,1
2,Gfap,009I,0.0173533196977438,1,009I_M5b_E3_Astrocytes_794_3,1
55,Gfap,009I,0.0258259461507509,1,009I_M5b_E3_Astrocytes_794_4,1
49,Gfap,009I,0.0297959422220521,1,009I_M5b_E3_Astrocytes_794_5,1
10,Gfap,009I,0.0968608474133444,1,009I_M5b_E3_Astrocytes_794_7,1
